TimeStamp,co2_ppm,ch4_ppm,temp ,Output_flow_Final,Ouput flow_2_Final,all_flow_,n2o_ppm,ch4_gl,n2o_gl,ch4_gm2,n2o_gm2,location
21/10/2018 11:00,16822.8,25.24666667,30.56666667,6.516666667,6.403333333,12.92,15.134,1.62083E-05,1.7003E-05,0.044438421,0.046617218,2
21/10/2018 12:00,15803.43333,33.46,34.1,9.23,6.413333333,15.64666667,9.176666667,2.12342E-05,1.01914E-05,0.070504456,0.033838697,2
21/10/2018 13:00,15574.7,28.39,35.23333333,12.10666667,6.39,18.49666667,8.318333333,1.79505E-05,9.20418E-06,0.070457731,0.036127477,2
21/10/2018 14:00,15491,33.06333333,37.46666667,11.21,6.403333333,17.61333333,9.75,2.0755E-05,1.07107E-05,0.077575418,0.040033186,2
21/10/2018 15:00,14894.1,35.40333333,39.36666667,12.05333333,6.406666667,18.45666667,9.606333333,2.20888E-05,1.04888E-05,0.086513708,0.041080571,2
21/10/2018 16:00,14180.825,27.8775,36.825,12.1675,6.4125,18.5825,9.6825,1.75359E-05,1.06586E-05,0.069149968,0.042030419,2
21/10/2018 17:00,13480.63333,20.83333333,27.4,12.82333333,6.396666667,19.21666667,8.198,1.35159E-05,9.30746E-06,0.055116391,0.037954911,2
21/10/2018 18:00,13095.8,21.32,24.8,14.78,6.383333333,21.16333333,7.836,1.39523E-05,8.9741E-06,0.062659737,0.040302673,2
21/10/2018 19:00,13230.26667,19.57333333,23.76666667,14.48333333,6.403333333,20.88333333,8.079333333,1.28538E-05,9.28498E-06,0.056962721,0.041147126,2
21/10/2018 20:00,13239.2,19.46333333,22.73333333,14.32333333,6.416666667,20.74,8.109,1.28262E-05,9.35162E-06,0.056450287,0.041158002,2
21/10/2018 21:00,13087.86667,17.78666667,22.43333333,14.17333333,6.42,20.59333333,7.989666667,1.17332E-05,9.22335E-06,0.051274562,0.040306409,2
21/10/2018 22:00,12773.2,16.39,22.26666667,13.77,6.416666667,20.18666667,7.812333333,1.0818E-05,9.02372E-06,0.046341412,0.038655306,2
21/10/2018 23:00,12183.2,14.64333333,22.36666667,14.60333333,6.413333333,21.02,7.134666667,9.66184E-06,8.23819E-06,0.04309743,0.036747107,2
22/10/2018 00:00,12559.16667,14.98333333,21.9,14.02,6.456666667,20.47666667,7.889,9.90181E-06,9.1236E-06,0.043026178,0.039644627,2
22/10/2018 01:00,12823.2,15.49,21.53333333,14.40333333,6.446666667,20.85,8.174666667,1.02494E-05,9.46574E-06,0.045348465,0.041881215,2
22/10/2018 02:00,13363.76667,17.01333333,21.33333333,13.56,6.446666667,20.00333333,9.081333333,1.1265E-05,1.05227E-05,0.047818038,0.044667331,2
22/10/2018 03:00,14310.16667,16.63333333,21.03333333,11.9,6.46,18.36333333,10.829,1.10246E-05,1.25606E-05,0.042960906,0.048946376,2
22/10/2018 04:00,15397.23333,13.15333333,20.76666667,10.24666667,6.486666667,16.73,13.63633333,8.72596E-06,1.58312E-05,0.03097906,0.05620411,2
22/10/2018 05:00,16653.8,12.35333333,19.7,7.65,6.476666667,14.12,15.74866667,8.22509E-06,1.83501E-05,0.024645312,0.054983451,2
22/10/2018 06:00,16871.13333,14.27666667,19.16666667,6.88,6.49,13.36666667,13.619,9.52303E-06,1.58976E-05,0.027012019,0.045093453,2
22/10/2018 07:00,16252.63333,16.06333333,18.76666667,7.75,6.493333333,14.24333333,13.03733333,1.07295E-05,1.52395E-05,0.032430161,0.046061731,2
22/10/2018 08:00,15966.13333,27.41666667,18.06666667,6.433333333,6.503333333,12.93333333,13.59633333,1.83569E-05,1.59311E-05,0.050381325,0.043723486,2
22/10/2018 09:00,15784,29.51666667,18.03333333,7.006666667,6.526666667,13.53,14.31933333,1.97653E-05,1.67802E-05,0.05674914,0.048178449,2
22/10/2018 10:00,13789.83333,38.65333333,21.03333333,10.65333333,6.536666667,17.19,7.611333333,2.56195E-05,8.82841E-06,0.093455626,0.032204554,2
22/10/2018 11:00,14418.05,31.13,27.85,11.8725,6.52,18.39,7.008,2.01658E-05,7.94452E-06,0.078696432,0.03100331,2
22/10/2018 12:00,14667.26667,37.41666667,30.53333333,10.5,6.51,17.01,8.084,2.4024E-05,9.08333E-06,0.086717977,0.032787507,2
22/10/2018 13:00,14744.06667,55.23666667,32.13333333,8.003333333,6.5,14.50333333,6.396666667,3.52798E-05,7.14974E-06,0.108580762,0.022004788,2
22/10/2018 14:00,14103.03333,38.54333333,33,11.76333333,6.51,18.27666667,6.360666667,2.4548E-05,7.08938E-06,0.095207834,0.027495657,2
22/10/2018 15:00,14487.46667,30.94333333,31.4,7.87,6.493333333,14.36,6.373,1.98112E-05,7.14044E-06,0.06037034,0.021758978,2
22/10/2018 16:00,14455.23333,29.54333333,30.36666667,7.723333333,6.516666667,14.24333333,5.222666667,1.89792E-05,5.87151E-06,0.057365301,0.017746803,2
22/10/2018 17:00,14821.86667,34.64333333,27.36666667,7.466666667,6.516666667,13.98,4.881333333,2.24778E-05,5.54255E-06,0.066683589,0.016442801,2
22/10/2018 18:00,15765.7,41.22,24.46666667,3.143333333,6.483333333,9.63,3.279,2.70055E-05,3.75945E-06,0.055187118,0.007682617,2
22/10/2018 19:00,15084.7,49.73333333,21.23333333,3.383333333,6.493333333,9.87,2.461666667,3.2941E-05,2.85336E-06,0.068994138,0.005976293,2
22/10/2018 20:00,13954.73333,45.88,20.43333333,5.713333333,6.5,12.21333333,2.479333333,3.04715E-05,2.88166E-06,0.078974505,0.007468553,2
22/10/2018 21:00,14050.06667,28.78666667,20.2,11.89,6.496666667,18.38666667,3.829,1.91341E-05,4.45389E-06,0.074656732,0.017378049,2
22/10/2018 22:00,14042.3,23.43,20.03333333,12.97333333,6.496666667,19.47,3.940333333,1.55824E-05,4.58599E-06,0.064381286,0.018947782,2
22/10/2018 23:00,13816.33333,18.41333333,20.76666667,15.59666667,6.493333333,22.09,4.135666667,1.22155E-05,4.80133E-06,0.057261749,0.022506904,2
23/10/2018 00:00,14445.86667,29.66,20.5,12.43666667,6.486666667,18.92,3.670666667,1.96944E-05,4.26535E-06,0.079072043,0.017125167,2
23/10/2018 01:00,14468.46667,26.48,20.2,10.66333333,6.5,17.16,3.676333333,1.76009E-05,4.2763E-06,0.064092891,0.015572015,2
23/10/2018 02:00,14347.56667,24.33333333,20.13333333,13.01,6.5,19.51333333,5.071666667,1.61777E-05,5.9007E-06,0.066989444,0.024433941,2
23/10/2018 03:00,15033.83333,24.02,20.4,9.08,6.493333333,15.57333333,6.754666667,1.59549E-05,7.85166E-06,0.052727015,0.025947896,2
23/10/2018 04:00,16842.53333,26.92,20.03333333,5.516666667,6.493333333,12.00666667,6.790333333,1.79035E-05,7.90299E-06,0.045616181,0.020135991,2
23/10/2018 05:00,17867.83333,24.58,20.03333333,5.263333333,6.463333333,11.72666667,7.838666667,1.63472E-05,9.12311E-06,0.040679712,0.022702633,2
23/10/2018 06:00,18601.7,20.68,19.83333333,4.773333333,6.466666667,11.24333333,9.697666667,1.37629E-05,1.12944E-05,0.032836994,0.02694748,2
23/10/2018 07:00,18352.925,21.485,19.775,5.2675,6.4575,11.7275,11.16975,1.43015E-05,1.30115E-05,0.035591398,0.03238107,2
23/10/2018 08:00,17386.8,23.22,20.23333333,6.063333333,6.476666667,12.53666667,13.356,1.54322E-05,1.55339E-05,0.04105533,0.041325849,2
23/10/2018 09:00,16927.1,37.06,20.4,5.24,6.453333333,11.69333333,13.96233333,2.46164E-05,1.62299E-05,0.06108328,0.040272907,2
23/10/2018 10:00,15580.43333,54.56,20.93333333,5.256666667,6.436666667,11.68666667,6.171666667,3.61748E-05,7.16097E-06,0.089712982,0.01775912,2
23/10/2018 11:00,14582.2,56.25666667,24.63333333,6.623333333,6.446666667,13.07,4.048666667,3.68363E-05,4.63929E-06,0.102166822,0.012867257,2
23/10/2018 12:00,13696.73333,37.12666667,25.73333333,11.74666667,6.453333333,18.19666667,3.752666667,2.42207E-05,4.28428E-06,0.093526954,0.016543556,2
23/10/2018 13:00,14878,41.56,27.83333333,8.183333333,6.44,14.62,4.438666667,2.69237E-05,5.03211E-06,0.083529744,0.015611916,2
23/10/2018 14:00,14391.73333,46.88,27.33333333,13.45,6.453333333,19.9,4.303,3.04207E-05,4.88642E-06,0.128463864,0.020634919,2
23/10/2018 15:00,14495.3,24.30666667,31.2,15.29,6.42,21.70666667,6.855,1.55723E-05,7.68553E-06,0.071730841,0.035401856,2
23/10/2018 16:00,14767.3,22.55333333,28,14.43333333,6.443333333,20.87666667,8.426666667,1.46026E-05,9.54801E-06,0.064691872,0.042299267,2
23/10/2018 17:00,14755.9,23.01,26.46666667,15.07333333,6.42,21.49333333,8.504333333,1.49745E-05,9.68532E-06,0.068299121,0.044175026,2
23/10/2018 18:00,15448.03333,38.56,23.03333333,3.27,6.416666667,9.683333333,6.908,2.53851E-05,7.95851E-06,0.05216293,0.016353674,2
23/10/2018 19:00,14806.6,52.51,22.3,3.106666667,6.42,9.523333333,2.908666667,3.46545E-05,3.35931E-06,0.070033801,0.006788873,2
23/10/2018 20:00,13052.56667,31.53666667,22.3,14.09,6.406666667,20.49666667,3.583333333,2.08129E-05,4.1385E-06,0.090526498,0.018000526,2
23/10/2018 21:00,13222.63333,22.52333333,22.36666667,16.59333333,6.413333333,23,5.061,1.48612E-05,5.84378E-06,0.072533596,0.028522063,2
23/10/2018 22:00,14069.66667,21.72,22.36666667,16.43666667,6.42,22.85666667,6.128333333,1.43311E-05,7.0762E-06,0.069510662,0.034321956,2
23/10/2018 23:00,14019.4,18.33666667,22.3,16.93333333,6.42,23.35666667,6.603333333,1.21015E-05,7.62639E-06,0.059980205,0.037799741,2
24/10/2018 00:00,13965.46667,18.69666667,22.23333333,15.57333333,6.42,21.99,6.904,1.23418E-05,7.97544E-06,0.057592259,0.037216777,2
24/10/2018 01:00,13929.76667,18.62,22.23333333,16.61,6.41,23.02333333,7.653,1.22912E-05,8.84068E-06,0.060051323,0.04319293,2
24/10/2018 02:00,14126.675,13.3975,22.55,17.57,6.39,23.96,9.59825,8.83434E-06,1.10759E-05,0.044917952,0.056315285,2
24/10/2018 03:00,15181.83333,16.68333333,22.73333333,16.62,6.403333333,23.02333333,13.34366667,1.09942E-05,1.53884E-05,0.05371446,0.075183341,2
24/10/2018 04:00,16013.03333,13.34333333,22.83333333,17.59666667,6.413333333,24.01,17.11066667,8.7902E-06,1.9726E-05,0.044786789,0.100505672,2
24/10/2018 05:00,16781.76667,10.64666667,22.96666667,13.48,6.396666667,19.87666667,24.375,7.01056E-06,2.80881E-05,0.029570254,0.118474276,2
24/10/2018 06:00,17927.16667,10.99,22.93333333,10.19666667,6.39,16.58666667,42.09133333,7.23745E-06,4.85086E-05,0.025474375,0.17074051,2
24/10/2018 07:00,18135.6,13.04333333,22.46666667,9.1,6.393333333,15.49666667,46.87766667,8.60323E-06,5.41099E-05,0.028291675,0.17794021,2
24/10/2018 08:00,17015.83333,16.05666667,22.43333333,9.783333333,6.416666667,16.20333333,42.287,1.0592E-05,4.88165E-05,0.036420047,0.167853359,2
24/10/2018 09:00,16371.8,21.89,22.13333333,7.023333333,6.406666667,13.43333333,31.73466667,1.44547E-05,3.6672E-05,0.041205132,0.104538806,2
24/10/2018 10:00,15764.46667,26.91,22.33333333,10.94333333,6.413333333,17.35666667,22.22266667,1.77575E-05,2.56627E-05,0.065404513,0.094520986,2
24/10/2018 11:00,15655.53333,25.70666667,23.63333333,14.75,6.46,21.20333333,15.58933333,1.68892E-05,1.79237E-05,0.075992562,0.080647501,2
24/10/2018 12:00,14795.26667,33.21333333,31.16666667,16.63,6.413333333,23.04333333,11.429,2.12808E-05,1.28151E-05,0.104062131,0.062665215,2
24/10/2018 13:00,14252.36667,17.69,33.66666667,18.16333333,6.443333333,24.60666667,10.685,1.12422E-05,1.18833E-05,0.058703279,0.06205076,2
24/10/2018 14:00,14006.7,17.86,33.53333333,16.18666667,6.43,22.61666667,18.62933333,1.13552E-05,2.07275E-05,0.054498,0.099479701,2
24/10/2018 15:00,11215.4,14.55333333,32.5,15.71,6.416666667,22.12666667,22.19933333,9.2841E-06,2.47831E-05,0.043592799,0.116367114,2
24/10/2018 16:00,10299.03333,16.11333333,35.5,14.19,6.406666667,20.60333333,28.15333333,1.01794E-05,3.11246E-05,0.044505869,0.136081713,2
24/10/2018 17:00,10539.23333,22.47,30.9,12.69,6.316666667,19.01,24.61233333,1.44099E-05,2.76215E-05,0.058130073,0.111426537,2
24/10/2018 18:00,9603.823333,36.17,25.26666667,7.426666667,6.393333333,13.82,15.44066667,2.36335E-05,1.76556E-05,0.069309723,0.051778534,2
24/10/2018 19:00,9483.966667,64.89333333,21.83333333,8.306666667,6.406666667,14.71333333,14.67733333,4.28948E-05,1.69781E-05,0.13392892,0.053010206,2
24/10/2018 20:00,11307.23333,33.21,21.8,13.97666667,6.376666667,20.35666667,15.13166667,2.19544E-05,1.75056E-05,0.094839188,0.075621235,2
24/10/2018 21:00,12552.63333,31.40333333,21.53333333,14.61666667,6.37,20.98666667,7.462,2.07789E-05,8.64051E-06,0.092538899,0.038480603,2
24/10/2018 22:00,12624.13333,26.85333333,21.53333333,15.16666667,6.41,21.57666667,7.102333333,1.77682E-05,8.22404E-06,0.081355641,0.037655513,2
24/10/2018 23:00,13278.3,25.97,21.375,14.8475,6.4,21.25,7.62625,1.7193E-05,8.83545E-06,0.077529933,0.039842497,2
25/10/2018 00:00,13150.36667,23.87,21.3,14.70666667,6.41,21.11666667,7.442,1.58068E-05,8.62418E-06,0.070831577,0.038645792,2
25/10/2018 01:00,13861.1,23.08333333,21.7,16.23,6.393333333,22.62333333,8.868,1.52651E-05,1.02628E-05,0.073284929,0.049269696,2
25/10/2018 02:00,14756.36667,29.04333333,21.86666667,16.36333333,6.386666667,22.75,11.11733333,1.91956E-05,1.28586E-05,0.092670605,0.062077499,2
25/10/2018 03:00,15178.16667,19.12,21.83333333,18.36333333,6.41,24.77333333,13.25333333,1.26384E-05,1.53309E-05,0.066440906,0.080595506,2
25/10/2018 04:00,16266.46667,14.52666667,21.7,17.04666667,6.41,23.45333333,22.58033333,9.60653E-06,2.61318E-05,0.047811251,0.13005664,2
25/10/2018 05:00,17043.3,11.5,21.53333333,16.48,6.386666667,22.87,31.50333333,7.60929E-06,3.64788E-05,0.036929134,0.177037732,2
25/10/2018 06:00,17923.3,16.95666667,21.6,12.17666667,6.373333333,18.55,41.81466667,1.12173E-05,4.84077E-05,0.044156157,0.19055374,2
25/10/2018 07:00,18478.5,12.61333333,21.8,14.19333333,6.383333333,20.57666667,46.30466667,8.33841E-06,5.35693E-05,0.036409707,0.233910717,2
25/10/2018 08:00,18371.63333,16.07333333,21.56666667,10.47333333,6.4,16.87333333,45.884,1.06342E-05,5.31247E-05,0.038077009,0.190220009,2
25/10/2018 09:00,18164.4,21.44666667,21.46666667,11.77,6.383333333,18.15,40.784,1.4194E-05,4.72359E-05,0.054668834,0.181931489,2
25/10/2018 10:00,17691.36667,23.04,22.13333333,14.44333333,6.403333333,20.84666667,31.808,1.52141E-05,3.67568E-05,0.067303996,0.162604585,2
25/10/2018 11:00,16652.2,22.03333333,22.53333333,16.5,6.383333333,22.88,24.514,1.45297E-05,2.82896E-05,0.070545622,0.137354247,2
25/10/2018 12:00,16189.7,22.64,22.9,16.62333333,6.376666667,23.00666667,18.84,1.49112E-05,2.17148E-05,0.072799056,0.106015232,2
25/10/2018 13:00,15829.43333,27.47666667,22.93333333,18.11333333,6.386666667,24.5,17.31766667,1.80947E-05,1.99579E-05,0.09407557,0.103762454,2
25/10/2018 14:00,15972.33333,21.85666667,23.16666667,17.02,6.376666667,23.39666667,19.29366667,1.43823E-05,2.22177E-05,0.071407286,0.110309119,2
25/10/2018 15:00,16746.56667,19,22.8,16.24,6.38,22.62,29.77966667,1.25181E-05,3.43353E-05,0.06008811,0.164813516,2
25/10/2018 16:00,16553.36667,15.40333333,22.83333333,16.37666667,6.343333333,22.71333333,29.179,1.01473E-05,3.3639E-05,0.048909027,0.162137234,2
25/10/2018 17:00,15947.43333,15.09333333,22.8,16.40666667,6.36,22.76666667,29.66566667,9.94417E-06,3.42039E-05,0.04804265,0.165247141,2
25/10/2018 18:00,16129.36667,14.36666667,22.53333333,16.31,6.366666667,22.67666667,35.533,9.47395E-06,4.10058E-05,0.045589946,0.197325396,2
25/10/2018 19:00,16251.775,14.02,22.4,17.5675,6.3775,23.945,28.906,9.24951E-06,3.33731E-05,0.046999429,0.169578431,2
25/10/2018 20:00,16217.2,12.80666667,22.43333333,18.02333333,6.373333333,24.39666667,29.421,8.44808E-06,3.39639E-05,0.043736834,0.175835563,2
25/10/2018 21:00,16110.9,14.21,22.36666667,17.01333333,6.346666667,23.36,27.66766667,9.37592E-06,3.1947E-05,0.046477807,0.158366067,2
25/10/2018 22:00,15799.06667,18.83,22.2,17.43666667,6.376666667,23.80333333,24.94566667,1.24313E-05,2.88203E-05,0.062793084,0.145577633,2
25/10/2018 23:00,15349.56667,17.51,22.2,17.65,6.346666667,23.99666667,21.366,1.15598E-05,2.46846E-05,0.058865492,0.125700181,2
26/10/2018 00:00,15463.8,15.19,22.16666667,17.91666667,6.36,24.27333333,22.15133333,1.00293E-05,2.55948E-05,0.051660657,0.131837838,2
26/10/2018 01:00,15470.6,12.79333333,22.13333333,18.2,6.373333333,24.57,20.41766667,8.44786E-06,2.35943E-05,0.044046421,0.123018681,2
26/10/2018 02:00,15983.76667,16.38,22.03333333,18.18,6.366666667,24.54666667,22.41833333,1.08199E-05,2.5915E-05,0.056360557,0.134990359,2
26/10/2018 03:00,16343.03333,14.07333333,22.1,18.56333333,6.35,24.91333333,26.816,9.29413E-06,3.09916E-05,0.049135977,0.163845556,2
26/10/2018 04:00,17247.53333,13.33,22,16.87333333,6.33,23.20333333,33.95966667,8.80621E-06,3.92609E-05,0.043360914,0.193316867,2
26/10/2018 05:00,17653.5,10.02666667,22,17.64,6.333333333,23.97666667,36.93633333,6.62393E-06,4.27023E-05,0.03370259,0.217269385,2
26/10/2018 06:00,18569.66667,10.84666667,22.1,15.65,6.316666667,21.97,52.80033333,7.16322E-06,6.1022E-05,0.033396206,0.284495599,2
26/10/2018 07:00,18147.93333,11.10333333,21.76666667,15.77,6.32,22.09,48.32066667,7.34101E-06,5.59079E-05,0.034412044,0.262076484,2
26/10/2018 08:00,18223.36667,13.33,21.3,12.79,6.31,19.1,43.55566667,8.82715E-06,5.04746E-05,0.035777719,0.204580959,2
26/10/2018 09:00,18026.86667,23.73666667,20.43333333,12.24666667,6.32,18.57,52.19633333,1.57649E-05,6.06664E-05,0.062124217,0.239066784,2
26/10/2018 10:00,18019.9,25.74333333,21.6,15.92666667,6.34,22.26666667,42.498,1.70299E-05,4.91988E-05,0.080468677,0.232470914,2
26/10/2018 11:00,16973,24.16,26.9,17.55333333,6.343333333,23.89333333,32.71,1.57002E-05,3.71986E-05,0.07960507,0.188608991,2
26/10/2018 12:00,15927.46667,19.88333333,27.46666667,17.52666667,6.336666667,23.86,22.59566667,1.28967E-05,2.56479E-05,0.065299111,0.129861759,2
26/10/2018 13:00,16316.26667,14.98333333,24.5,15.95333333,6.313333333,22.26666667,27.63933333,9.81532E-06,3.16856E-05,0.046378687,0.149718553,2
26/10/2018 14:00,15923.76667,16.90666667,27.93333333,17.16333333,6.32,23.48,26.167,1.0949E-05,2.96556E-05,0.054554434,0.147762438,2
26/10/2018 15:00,16120.275,13.27,25.725,16.9825,6.3425,23.325,27.2315,8.65731E-06,3.10901E-05,0.042851268,0.153887153,2
26/10/2018 16:00,16251.13333,10.59333333,24.3,17.15333333,6.353333333,23.50333333,29.55633333,6.94417E-06,3.3906E-05,0.034634491,0.169108244,2
26/10/2018 17:00,16253.6,9.226666667,23.46666667,17.20666667,6.34,23.54666667,29.16166667,6.06528E-06,3.35472E-05,0.030306753,0.167627383,2
26/10/2018 18:00,16254.66667,13.19666667,21.9,17.30333333,6.343333333,23.64333333,31.26133333,8.72108E-06,3.61536E-05,0.043756041,0.181392497,2
26/10/2018 19:00,15979.1,11.04,20.53333333,17.47666667,6.33,23.80666667,31.33833333,7.32979E-06,3.64113E-05,0.037029603,0.183947514,2
26/10/2018 20:00,15844.7,10.94333333,20,17.50333333,6.34,23.84333333,28.5,7.27883E-06,3.31738E-05,0.036828785,0.167849738,2
26/10/2018 21:00,16026.76667,14.61,19.9,17.50333333,6.353333333,23.85666667,28.37933333,9.72099E-06,3.30446E-05,0.049212898,0.167289608,2
26/10/2018 22:00,16227.96667,14.58,19.8,15.56666667,6.35,21.91333333,32.37033333,9.70434E-06,3.77045E-05,0.045126656,0.175331864,2
26/10/2018 23:00,16365.26667,18.1,19.73333333,14.51666667,6.353333333,20.87,33.86033333,1.205E-05,3.9449E-05,0.053366295,0.174709997,2
27/10/2018 00:00,16015.13333,15.78666667,19.56666667,15.43666667,6.376666667,21.81,24.791,1.05159E-05,2.88992E-05,0.048669775,0.133752219,2
27/10/2018 01:00,16433.66667,20.63666667,19.53333333,13.05666667,6.383333333,19.44333333,29.367,1.37481E-05,3.42375E-05,0.056724799,0.141263854,2
27/10/2018 02:00,16789.9,19.03333333,19.23333333,13.87,6.373333333,20.24333333,30.54566667,1.2693E-05,3.56481E-05,0.054526165,0.153136162,2
27/10/2018 03:00,17957.23333,15.72333333,19.03333333,11.98,6.393333333,18.37666667,45.293,1.04928E-05,5.28951E-05,0.040918208,0.2062724,2
27/10/2018 04:00,18573.2,20.34666667,18.96666667,7.503333333,6.38,13.88,48.52466667,1.35812E-05,5.66821E-05,0.040002496,0.166953077,2
27/10/2018 05:00,18954.1,17.53,18.23333333,8.126666667,6.403333333,14.53,49.19166667,1.17306E-05,5.76059E-05,0.036169584,0.17761972,2
27/10/2018 06:00,19508.46667,20.27,17.76666667,5.796666667,6.38,12.17333333,60.70566667,1.35859E-05,7.12034E-05,0.035095816,0.183936908,2
27/10/2018 07:00,20246.93333,27.46333333,16.9,1.396666667,6.393333333,7.79,60.12566667,1.84621E-05,7.07338E-05,0.030519578,0.116929268,2
27/10/2018 08:00,20312.675,31.835,16.825,2.63,6.3975,9.03,47.66575,2.14065E-05,5.609E-05,0.041019724,0.107481164,2
27/10/2018 09:00,20081.4,31.00666667,16.63333333,2.363333333,6.39,8.753333333,40.79833333,2.08633E-05,4.80407E-05,0.038753937,0.089236232,2
27/10/2018 10:00,19377.76667,24.17,20.53333333,7.136666667,6.423333333,13.56,30.467,1.60472E-05,3.53989E-05,0.046176151,0.101861207,2
27/10/2018 11:00,18804.96667,26.05666667,22.5,8.966666667,6.396666667,15.36,29.323,1.71847E-05,3.38431E-05,0.056013522,0.110311419,2
27/10/2018 12:00,18258.56667,39.09333333,20.96666667,10.64666667,6.403333333,17.04666667,24.30233333,2.5917E-05,2.81947E-05,0.093752579,0.101992102,2
27/10/2018 13:00,18026.53333,48.86,19.63333333,6.633333333,6.393333333,13.03,21.729,3.25394E-05,2.53241E-05,0.089973003,0.070022327,2
27/10/2018 14:00,16885.5,58.52333333,19.63333333,8.03,6.373333333,14.40666667,13.414,3.89749E-05,1.56333E-05,0.119153526,0.04779409,2
27/10/2018 15:00,15782.56667,44.98666667,18.83333333,10.38,6.383333333,16.76333333,10.76,3.00419E-05,1.25746E-05,0.106867788,0.044731486,2
27/10/2018 16:00,14975.13333,25.25666667,17.8,12.65,6.37,19.01666667,10.518,1.69262E-05,1.23354E-05,0.068305041,0.049779203,2
27/10/2018 17:00,14937.4,18.11666667,18.1,14.39666667,6.376666667,20.77666667,10.80933333,1.21287E-05,1.26641E-05,0.053474769,0.055835137,2
27/10/2018 18:00,15108.93333,15.17333333,18.3,13.94333333,6.386666667,20.33333333,12.714,1.01512E-05,1.48853E-05,0.04380122,0.064228158,2
27/10/2018 19:00,14793.16667,19.42,18.46666667,14.74,6.37,21.11,12.11866667,1.29849E-05,1.41802E-05,0.058168224,0.063522776,2
27/10/2018 20:00,14783.2,25.54,18.46666667,13.52,6.38,19.9,11.32166667,1.7077E-05,1.32476E-05,0.072114453,0.055943526,2
27/10/2018 21:00,14849.16667,18.40333333,18.23333333,12.66333333,6.38,19.04333333,10.56566667,1.2315E-05,1.23729E-05,0.04976631,0.050000449,2
27/10/2018 22:00,14789.43333,16.84666667,18.03333333,11.99666667,6.41,18.41,9.826,1.1281E-05,1.15146E-05,0.044071917,0.044984487,2
27/10/2018 23:00,15377.06667,17.09666667,17.93333333,11.18666667,6.41,17.59,13.23566667,1.14524E-05,1.55156E-05,0.042748476,0.057915266,2
28/10/2018 00:00,15687.56667,16.62333333,17.76666667,12.26666667,6.393333333,18.66,13.72966667,1.11417E-05,1.61039E-05,0.044118612,0.063767849,2
28/10/2018 01:00,15717.9,17.21666667,17.6,12.23666667,6.403333333,18.63333333,12.88933333,1.1546E-05,1.51269E-05,0.045654184,0.059813611,2
28/10/2018 02:00,16477.75,16.67,17.5,11.065,6.4175,17.4775,17.09275,1.11832E-05,2.0067E-05,0.041476803,0.07442514,2
28/10/2018 03:00,17645.94,17.772,16.9,6.836,6.418,13.252,20.003,1.19472E-05,2.35322E-05,0.033597391,0.066176292,2
28/10/2018 04:00,18255.86667,18.67333333,17.26666667,7.01,6.433333333,13.44333333,23.08133333,1.25372E-05,2.71193E-05,0.035765802,0.077365095,2
28/10/2018 05:00,18993.86667,38.59666667,17,5.856666667,6.423333333,12.27666667,27.40333333,2.59376E-05,3.22271E-05,0.067572249,0.083957601,2
28/10/2018 06:00,20025.33333,39.75666667,16.13333333,0.75,6.413333333,7.16,32.61733333,2.67971E-05,3.84738E-05,0.040715546,0.058457037,2
28/10/2018 07:00,20134.7,39.21,16.53333333,1.873333333,6.433333333,8.306666667,21.74633333,2.63922E-05,2.56155E-05,0.04652226,0.04515315,2
28/10/2018 08:00,20328.9,28.28,16.73333333,0.506666667,6.44,6.946666667,22.94,1.90221E-05,2.70029E-05,0.028040988,0.039805709,2
28/10/2018 09:00,19799.83333,36.03333333,17.4,0.59,6.426666667,7.016666667,16.60233333,2.41816E-05,1.94979E-05,0.036006018,0.029032059,2
28/10/2018 10:00,18796.23333,35.76,22.9,6.183333333,6.423333333,12.61,11.66033333,2.35524E-05,1.34396E-05,0.063024327,0.035963316,2
28/10/2018 11:00,18258.03333,23.46,26.06666667,6.506666667,6.433333333,12.94,15.909,1.52878E-05,1.81425E-05,0.041979493,0.049818439,2
28/10/2018 12:00,17815.86667,35.64333333,27.9,8.83,6.423333333,15.25333333,14.201,2.30856E-05,1.60961E-05,0.074724863,0.052100728,2
28/10/2018 13:00,17070.56667,38.49666667,24.43333333,10.02,6.43,16.45,14.05533333,2.52241E-05,1.61166E-05,0.088052383,0.056259671,2
28/10/2018 14:00,16361.46667,37.73333333,25.93333333,8.523333333,6.41,14.92666667,12.33033333,2.46E-05,1.40677E-05,0.077921353,0.044559897,2
28/10/2018 15:00,14901.43333,30.78333333,25.4,10.45,6.403333333,16.85333333,8.902666667,2.01048E-05,1.01752E-05,0.071902678,0.036390463,2
28/10/2018 16:00,13965.53333,18.55,22.3,12.56333333,6.4,18.96333333,7.982,1.22423E-05,9.21866E-06,0.049264637,0.037097201,2
28/10/2018 17:00,13839.56667,13.37666667,20.13333333,12.85333333,6.39,19.24333333,6.475,8.89329E-06,7.53342E-06,0.036316293,0.030763194,2
28/10/2018 18:00,13588,13.85333333,19.13333333,12.23,6.39,18.62,5.201666667,9.2417E-06,6.07265E-06,0.036516622,0.023994786,2
28/10/2018 19:00,14066.96667,16.89,18.86666667,12.60333333,6.393333333,18.99333333,5.7,1.12778E-05,6.6605E-06,0.045455233,0.026845231,2
28/10/2018 20:00,14033.8,16.21,18.55,12.685,6.4,19.0875,5.545,1.08355E-05,6.48642E-06,0.043889065,0.026273196,2
